,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
q06_11,-0.024978511,0.127501383,0.106600575,0.08554691,0.200825916,-0.131644946,0.067071742,0.037917821,0.091265364,-0.00467298,0.050827382,-0.015132217,-0.047102813,0.022714374,-0.096228771,0.039318921,0.157499422,0.017811093,-0.00633736,0.102369144,0.022986255,0.027586745,0.177270021,0.153501898,0.078714465,0.334239541,-0.173346548,0.036673185,-0.118624038,-0.113102012,0.258264584,0.29647213
q06_12,0.140287935,0.040621558,0.103049748,0.065092281,0.033756316,0.046222197,0.086136144,0.137894743,0.059074977,0.043727428,0.040477204,-0.067903434,0.054714498,0.013771533,0.034367033,0.066898255,0.021396021,0.006237387,0.093279473,0.831412358,0.0623137,0.013041166,0.039022464,0.015082022,0.027945612,-0.058661888,0.009501534,0.01171,0.030025759,-0.040124294,0.00621201,-0.017325606
q06_13,0.121500992,0.052807505,0.100321332,0.070862447,0.059491171,0.001569904,0.08936694,0.143846328,0.064938488,0.054586205,0.037716525,-0.040339361,0.083165321,-0.020075312,0.016414429,0.054419698,0.02009757,0.027523825,0.104497722,0.823489803,0.052611257,0.017636119,0.064089325,0.017404354,-0.007993207,0.069244479,-0.005682574,0.027177058,0.034352796,0.004238463,-0.032218847,-0.010967035
q06_14,0.025425226,0.008907767,-0.034766507,0.00083036,0.022760475,-0.00323085,-0.003967286,0.158080597,-0.000728763,0.032027244,-0.00520022,0.055747686,0.063514725,0.015691374,0.025305669,-0.056589949,-0.815994111,0.061124997,-0.020547193,0.026898987,0.057697164,0.017644636,-0.048396207,0.017475154,0.016519928,0.039878755,-0.015020178,-0.057653798,0.017215461,0.006637319,0.0896495,0.039470225
q06_15,0.046813396,0.068059779,0.013077867,0.019423251,0.060379669,-0.026450029,0.086848958,0.155168541,0.009247254,-0.002433019,0.02579579,0.015158358,0.027557306,0.04550423,0.018850673,0.058859255,-0.689994545,0.010838975,0.007199122,0.123050911,0.059983843,-0.032206841,0.052664767,0.049264489,0.053167739,0.043080904,0.03303863,0.019764088,-0.001255271,-0.029218683,0.191414201,0.003794582
q06_16,0.091124527,0.072168543,0.018793161,0.064124041,-0.046066208,0.033964869,0.037829779,0.006258459,-0.010718105,0.029975565,0.072462283,-0.023549995,0.003029494,0.047865941,0.055071158,0.074635484,0.802170443,0.010770378,0.004749628,0.056631762,0.045199311,-0.064930428,0.042959266,0.111564734,0.011277702,-0.024084401,0.008504457,0.003039707,-0.004887627,-0.003869818,0.103430845,0.079886637
q06_17,0.160740458,0.078173453,0.048127905,0.006604304,0.044903954,0.049476553,0.026583249,0.019277909,-0.011942167,-0.000471659,-0.004989744,-0.008145386,-0.002891018,0.041356171,0.075800701,0.02159906,0.707761164,0.050931279,0.015877615,0.136337444,0.008853201,-0.004582994,0.008958768,0.056061785,0.078546693,0.062221389,-0.036490673,-0.053713482,-0.005945081,-0.004039297,0.179707293,0.062909275
q07_1,0.115006745,0.097725352,0.082711836,0.296384265,0.093088199,0.095594412,0.053992903,0.493134966,0.132461599,0.033955734,0.306231224,0.074129961,0.092039452,0.027617414,0.016364379,0.036996245,-0.04727286,0.048762802,-0.01680541,0.032576211,0.033133651,0.037552533,0.060617769,0.00390195,0.019586901,0.012521965,0.023486257,-0.034108345,-0.041079765,-0.008253881,0.110347968,-0.295344868
q07_2,0.644461646,0.112183961,0.053971099,-0.063089784,0.095979785,0.098792806,0.060721556,-0.029970116,0.009207848,0.013523467,0.289940728,0.111580995,0.032573022,0.080026757,0.003124924,0.070357902,0.047304213,-0.012301408,-0.004532709,0.064946339,-0.002793132,-0.0252953,0.01765959,0.011434458,0.032328185,-0.08783532,-0.030051205,0.006219076,0.038873605,-0.0183768,0.061810876,-0.018451353
q07_3,0.515911786,0.094103175,0.081710865,0.122874932,0.001738502,0.110383192,0.071494346,0.110565938,0.055169785,0.065751842,0.382298945,0.054700982,0.008274751,0.051558321,0.005971228,0.0394565,0.042590261,0.016810791,0.019021179,0.085456808,0.008419039,0.017236526,0.051699654,0.081347482,0.098988168,0.021068227,0.05850769,0.049254188,-0.089199532,0.057476455,0.102578909,-0.236556212
q07_4,0.720092602,0.112678082,0.066960642,-0.063648537,0.019524482,-0.008615745,0.022545964,0.001016138,0.021517566,-0.002855528,0.068678631,0.135703567,0.014373752,-0.07016293,0.024300494,0.038351192,0.019982106,0.032775268,-0.007299707,0.020249632,0.017013649,0.076269815,0.035680336,0.04122057,0.036033782,-0.025113036,0.114248797,0.02883289,0.05559268,0.016441676,0.189442262,-0.052474554
q07_5,0.718903088,0.157482101,0.058853911,-0.035212386,0.09977186,0.089604748,0.041645871,-0.030836343,0.028460981,-0.011870908,0.168329935,0.04311076,0.016313436,-0.016951416,0.083010815,0.029206117,-0.021548616,0.004707941,0.042894594,0.06868831,0.002096499,0.035294381,0.035390305,0.063424544,0.040658687,-0.072759831,0.007426527,0.020363151,0.042515324,0.030550899,0.132628936,-0.024649108
q07_6,0.257623172,0.680176392,0.094843785,0.265656823,0.061623599,0.078472256,0.088015215,0.076793388,0.017414706,0.011443663,0.159595221,0.068945026,0.027088591,-0.006657492,0.041446522,0.015524892,0.004365527,-0.111893888,0.050669875,0.020861632,0.000448993,0.055311005,0.024506861,0.051046556,0.040858051,0.004079196,-0.005040734,0.013295859,0.007794211,0.033631376,0.049245356,-0.100903763
q07_7,0.445799901,-0.060686422,0.087130826,0.00989426,-0.108693277,0.304314469,0.078212968,0.01769734,0.086497781,0.072162594,0.355040661,0.023748366,0.06681851,0.160683256,0.033687288,0.177815945,0.057875776,0.017769329,0.079092403,0.127825285,0.042464564,0.04096005,-0.106818842,0.191935181,0.077399517,-0.076584904,0.034324472,-0.024222893,0.009448925,-0.052891241,0.084223914,0.066302973
q07_8,0.452854875,0.060696897,0.121774465,0.055282204,0.040338859,0.165060363,0.108301722,0.003794976,-0.051053512,0.050288591,0.464973579,0.002622678,0.01422021,0.070327707,0.05466904,0.101616239,0.010025649,0.035673711,0.065551062,0.124566021,0.156293055,0.059463165,0.000209095,0.120167791,0.106157607,-0.022350697,0.092619955,-0.082659033,-0.05911449,-0.065637407,-0.016994562,0.014163506
q07_9,0.624140537,0.083345563,0.163646216,0.06699656,-0.032744339,0.111374831,0.07887986,0.131556444,0.023367431,0.062419984,0.060846604,0.085307884,0.057173396,0.007182888,-0.10448891,0.103701865,0.016573552,-0.011127344,0.021621589,0.012559921,0.061073236,-0.059073871,0.091916587,0.201471384,-0.015815488,-0.127237436,-0.026725624,0.060637918,-0.076330588,-0.015261003,0.143121105,0.062949441
q07_10,-0.073669898,0.059341965,0.006019243,0.149108843,0.050673111,0.001834265,0.064304951,0.795438433,0.053436579,0.055896633,0.011346051,-0.022557385,0.108521262,0.010943383,-0.044841261,0.04896863,-0.077843951,0.018063363,-0.01893162,0.069228965,0.034874702,0.026720814,-0.040773628,-0.001486951,0.02968601,-0.005215405,0.023359309,-0.000322315,0.032891632,-0.037571375,0.02380763,0.072012838
q07_11,0.045422717,0.015849906,0.074031297,0.068330893,0.106050915,-0.052119065,-0.035006323,0.275837167,0.204631495,0.043001748,0.591853423,-0.018706223,0.066979223,0.064507139,0.01588817,-0.057844317,-0.028647747,0.077649037,0.058637333,-0.017793993,0.055547041,-0.018777322,0.003124008,-0.075368515,0.067348526,-0.037832115,0.032870246,-0.016104195,0.016737965,0.050539214,-0.072888097,0.13134839
q07_12,0.228733311,0.075427025,0.10778862,0.130671773,0.132852701,-0.019935776,0.063673655,-0.033760913,0.124585785,0.087595765,0.671641266,0.062776041,0.016398522,-0.004398034,0.039211112,0.017087005,-0.017979296,-0.005039726,-0.011047748,0.00636851,-0.005482132,0.020324753,0.111784465,-0.008779661,0.013493226,0.044075662,-0.052634879,0.021348817,0.026813315,0.025190041,0.054076996,-0.105866633
q07_13,0.425317363,0.041558515,0.118511024,0.086471722,-0.001701808,0.411281805,0.062597822,0.162607198,0.09422305,0.069453221,0.25057532,-0.032836767,0.086143664,0.186351365,0.040614963,0.221622338,0.027430546,0.018147308,0.020221979,0.052875986,0.099692571,-0.036861747,-0.062628862,0.19807266,-0.033713365,-0.084989357,-0.109536008,0.084253444,0.005211838,-0.02866421,0.017228579,0.033238934
q07_14,0.363699295,0.107423559,0.118546444,0.1478688,0.054839383,0.264672331,0.085357767,0.074536911,0.078981877,0.031793591,0.55631108,-0.04947772,0.035897531,0.09930746,0.017174497,0.034291226,0.05807974,-0.001942494,0.020315694,0.065509557,0.068639793,-0.001098117,-0.016918814,0.145198617,0.034216904,-0.011199258,-0.048154587,0.066808279,0.067080533,-0.009139299,0.016784027,-0.077483734
q07_15,0.388079133,0.064970573,0.078475071,0.031964031,0.058623663,0.113165214,0.049632606,0.047715594,0.044007709,0.042237498,0.623615273,-0.007849217,-0.009305973,0.050685659,0.043515856,0.074363666,0.061223723,0.027541592,0.008257069,0.0347039,0.082558337,-0.006090554,-0.009807062,0.090995191,-5.94721E-05,0.004119197,0.0076137,0.052808866,0.091082219,-0.020779977,-0.044475176,-0.060867538
q07_16,0.387154316,0.052314798,0.09434158,-0.039203457,-0.024935521,0.107545219,0.092367793,-0.063150459,0.064219657,-0.080265253,0.121331523,0.009152876,-0.015463097,-0.010836619,0.058144567,0.072472972,0.072440364,-0.007614073,0.074866979,0.011162409,0.013571313,0.019607887,0.008815522,0.619798031,0.00590167,-0.054620358,0.084010584,0.046154748,-0.046528521,0.005919496,0.093236667,0.092393019
q07_17,-0.045551148,0.050048179,0.062284432,0.125732362,0.058003426,0.032611661,0.026749646,0.762136283,0.110054623,0.06543873,0.025753862,0.067904269,0.085035915,-0.011476628,-0.057010989,0.058643699,-0.099455563,0.030163475,-0.024992997,0.102118725,0.020449467,0.011471716,0.045264281,0.028131287,0.007902889,-0.041984487,0.04915352,0.012616089,0.021021034,-0.01846483,-0.009686181,0.048078155
q07_18,0.140381106,0.046997282,0.105196534,0.186256363,-0.067383911,0.15776537,0.026197314,0.365476612,0.060928953,0.10983612,0.113281851,-0.047284947,0.108364517,0.134854127,-0.059107085,0.092676951,0.066957937,0.020460039,-0.029190011,0.045036278,0.128960536,0.103640634,0.082827895,0.470683707,0.012445447,-0.038634274,-0.039510083,0.100827347,-0.023602494,-0.020684059,0.002351489,-0.067174085
q07_19,-0.016273865,-0.010507022,0.079368776,0.162600689,0.058663076,0.034019272,0.044539935,0.731666518,0.124771972,0.010220132,0.080831553,0.000247771,0.068630745,0.030642828,-0.038574308,0.005991986,-0.105399587,0.033493329,-0.033665608,0.10058201,0.02887246,-0.004347961,0.037380182,-0.019234785,0.024452716,-0.067275477,0.039478732,0.037773729,0.014270899,0.034351033,-0.033273276,0.045718244
q08_1,0.046391631,0.035890497,0.041429101,0.022424083,0.076240089,0.070567496,0.01231546,0.003094557,0.279215051,0.018281045,0.065086442,0.02319415,0.114025487,0.046841208,-0.035779556,-0.006856332,-0.045425983,-0.016288973,0.01159154,0.028793398,0.744822698,-0.003280196,0.075157934,0.04013943,0.023621651,-0.043215993,0.001148784,0.007873893,-0.017632581,0.023065997,-0.032408616,-0.004468039
q08_2,0.005940752,-0.012612649,0.072596519,0.043580054,0.001036294,0.039927679,0.057619379,0.067723158,0.804526081,0.039579076,0.09196925,0.010653218,0.101074919,0.059219488,-0.003388541,0.084883772,-0.049932559,0.055103384,0.017966006,0.009512077,0.024974484,-0.036533906,0.03334429,0.015857341,0.043381798,0.00344704,-0.004773116,0.000627027,0.024225221,-0.006640622,0.00641186,-0.01061445
q08_3,-0.000822162,0.015493498,0.094163772,0.091470252,0.03697176,-0.00019442,0.040874215,0.112364002,0.801410736,0.062603527,-0.001923599,0.037490052,0.053273689,0.023175483,-0.030667787,0.074807527,-0.019005822,0.04193964,-0.019761533,-0.012245259,-0.002432822,-0.004234895,-0.01672465,0.015823018,0.006715383,-0.046597711,-0.018088268,-0.013606238,0.011753686,-0.007533936,0.038450307,-0.002953448
q08_4,0.104469615,0.018599039,0.088169983,0.115164014,0.06364781,8.82984E-05,0.004419822,0.087670967,0.292155191,0.077807976,0.124652789,0.170170154,-0.035642149,-0.182911576,0.03562985,0.072550495,-0.050171588,0.129432605,-0.052353746,-0.002517398,0.296999722,0.172524413,-0.023943143,-0.029888249,-0.009711796,0.149608227,0.088121378,-0.053342407,-0.127339105,-0.001636604,0.197552463,-0.122530827
q08_5,-0.099759271,-0.036670488,0.079497713,0.052013127,0.075431794,0.085951028,0.055774586,0.188882864,0.695645874,0.073149404,0.084364895,0.016592824,0.102138691,0.119898556,0.003448049,-0.023751329,-0.010926617,-0.005549982,-0.003647216,0.046331485,0.186385074,-0.047786978,-0.054425618,0.011113808,-0.058613832,0.039092722,-0.050600967,0.040401657,0.052389787,0.013029126,-0.00954399,0.032175244
q08_6,0.10788949,-0.043399694,0.013696405,0.015159161,0.082439577,0.03041715,-0.008882226,0.105309885,0.130002434,0.089515365,0.064897175,0.041597282,-0.05507047,-0.098250006,0.038534439,0.033482139,-0.036984315,0.014706868,-0.066775317,0.050182325,0.731068677,0.11971293,0.01402572,-0.001145823,0.05475735,-0.004464797,0.043523141,0.116438279,-0.042647645,0.039166521,0.026797142,-0.028100624
q08_7,0.090745657,0.039916827,0.123811405,0.063510401,0.09010091,0.075252388,0.060449504,0.015013539,0.557327642,0.02691157,0.094451038,0.001218254,0.052250311,0.076416232,-0.0729519,0.031357632,0.064218123,0.006271123,0.053656063,0.100124125,0.379684723,0.008849214,0.033238869,0.006290601,0.046772242,-0.024213431,0.034943197,0.049670292,-0.029739316,-0.002063717,-0.06980389,0.037026104
q08_8,0.126566762,0.011594415,-0.012760075,0.002002752,-0.027304364,0.114895671,0.063824498,-0.021869458,0.475389046,0.084097974,0.160608896,-0.018729674,0.063888349,0.163387848,0.091300457,0.083936172,0.060998596,0.087341541,0.021975768,0.174341374,0.309296501,0.005100832,0.011732403,0.067106783,0.065831033,0.005640858,0.145538271,-0.100376806,0.047409094,-0.054374145,0.001847164,0.009333406
q16_1,0.150194545,0.315450574,0.039920441,0.018476171,0.188559849,-0.088741477,0.096775162,0.134858078,0.003916486,0.077008062,-0.09092685,0.088164153,-0.191209305,0.05844016,-0.01666784,0.118462828,0.082441005,0.102471383,0.147640703,-0.07696415,0.110059239,-0.084036103,0.040863806,0.039969271,0.437393499,0.135875245,-0.108780133,-0.06464854,0.024085915,0.013072037,0.031435474,-0.093439056
q16_2,0.056747239,0.038957792,-0.048805381,0.005902885,0.158196242,-0.133662335,0.148740499,0.039221084,-0.063868965,0.044961709,0.041474473,-0.074610271,-0.171012577,0.062088537,0.070316196,0.152115559,0.016753866,0.122296447,0.012971242,0.093757463,0.125042086,-0.197962178,0.185574115,0.194104113,0.347356598,-0.135631554,-0.036177656,-0.115370904,0.188385138,0.009735153,0.041795957,-0.118207648
q16_3,-0.017369446,-0.156929527,0.049830461,0.034115641,-0.115193662,0.131301486,-0.004581503,-0.008034586,0.121901213,-0.020724131,0.107309966,0.031787287,0.308086297,0.083773628,0.079571884,0.260241968,-0.017084273,-0.011516643,-0.027949883,0.09269885,-0.143374414,0.062455976,-0.039983617,-0.026994986,-0.035506233,-0.062549101,0.064353661,0.001138065,0.516715,0.087923192,-0.044861182,0.030609984
q16_4,0.297607494,0.103192315,0.067096023,-0.052320311,0.09074531,0.146444308,0.058725909,-0.088758538,0.018241086,-0.070691918,0.068950554,0.005735566,0.09029211,0.155019222,0.247671996,0.413577387,-0.028273812,0.055588774,0.025902877,0.096933248,0.004213922,-0.032779798,0.02343805,0.100138483,0.166568347,-0.040249867,0.096767264,-0.072530657,0.168145033,0.094729285,0.033045495,0.011396478
q16_5,0.03731972,-0.061511618,-0.025938595,-0.095883661,0.007449689,-0.074813341,-0.035590472,-0.089595319,-0.078743167,-0.000424933,-0.024486776,0.016019755,-0.054021798,-0.114541624,0.064807223,-0.744904137,-0.035546323,0.058879349,-0.001844382,-0.064419217,-0.035670968,-0.01668852,0.014614916,0.052756481,0.078164549,0.06685016,0.035468958,-0.037443589,0.059871474,0.073249129,0.037281094,0.055172192
q16_6,0.182941989,0.046953071,0.12309861,0.101654867,0.047317963,0.141227755,0.083775831,0.062517727,0.098700494,0.022135365,0.042092665,-0.007458978,0.156291519,0.219220081,0.057376037,0.715470817,0.039162949,0.018386491,0.041491982,0.055970475,0.01547888,-0.032468911,0.015694762,0.054431189,0.105774627,-0.027131928,-0.002185368,0.047991948,0.164738455,-0.001800046,-0.00042981,0.016892396
q16_7,0.172796311,0.006271776,0.078411323,0.064586176,0.01788367,0.067180954,0.021587658,0.035354722,0.056930399,0.021458827,0.020317353,0.019699812,0.132435993,0.02738592,0.088543836,0.727267585,0.047916421,0.098279444,0.008201804,0.023260205,0.006257497,-0.029236465,0.035431528,0.113272168,0.154169491,-0.066152263,-0.010427045,-0.011404343,0.046112887,0.052288677,0.021144755,0.080894927
q16_8,0.125225231,0.072978182,0.034024234,0.09698395,0.031202075,0.025641517,0.062811346,0.062386702,0.021638442,0.028492267,0.039650245,0.070761043,0.089729619,0.03423183,-0.087450624,0.038840971,-0.020025882,0.04146274,-0.010991977,0.029786607,-0.01148143,-0.006988242,0.050097312,-0.033990824,0.16088298,0.0193533,0.071639039,0.051005707,0.710372715,0.036335833,0.016784057,0.041747091
q16_9,0.172378456,-0.057839857,0.130946332,0.083270868,0.077642664,0.005152229,0.027051731,-0.061498485,0.026516943,0.115628609,0.011718218,0.003809942,-0.040652932,-0.101012216,0.102018655,-0.047899561,-0.072745513,-0.122724487,-0.00324271,0.217031222,0.022043946,0.051805781,0.013354006,-0.025607458,0.467759222,-0.014376888,-0.063673621,-0.029802112,0.165858523,0.084050475,0.023003229,-0.022662858
q20_1,0.007758961,-0.042575341,0.067478878,0.043811563,0.044981565,0.054015821,-0.036831289,0.102676011,0.146294682,0.024163273,-0.021454088,-0.002288397,0.69209685,0.124989151,0.028182267,0.014639777,-0.02687485,0.025230098,0.017910615,0.069691315,-0.054161802,-0.079561181,0.063700886,0.0247639,-0.09917015,-0.024863127,-0.041893152,-0.062818731,0.121434503,0.026722385,0.03920437,-0.011785137
q20_2,0.028173022,0.084058494,0.052527582,0.075387996,0.016641108,0.085828416,0.084220142,0.040161207,0.03356754,0.042809464,0.114038886,0.003889143,0.107832325,0.038422842,0.05504282,0.109971813,0.026331394,0.039448283,0.017385149,-0.070040628,0.019100877,0.091446612,-0.037429346,0.017467459,0.652258947,0.051130966,0.007601586,0.020588127,0.040535545,-0.050715726,-0.005285572,0.033585835
q20_3,0.073866166,0.030119926,0.078884088,0.107547588,0.062775895,0.048865168,0.105981458,0.106484938,0.090094731,0.066813698,0.054458245,0.047356753,0.740324865,0.092199485,-0.026060721,0.139042883,-0.047731616,0.03965846,-0.025943187,0.015120409,0.09122904,-0.054630819,0.015129015,0.012804032,0.064578547,-0.009039707,0.02133061,0.058497465,0.025736071,-0.046230944,-0.0200776,0.048592162
q20_4,-0.021558343,0.024812356,0.021327539,0.048770432,-0.016421294,0.010348761,0.044945317,0.221444704,0.069715558,0.139214192,0.017516103,-0.07359786,0.358652948,0.060819017,-0.033213176,0.042718315,0.03413258,0.039596764,-0.012183706,-0.063442917,0.027109556,0.033164733,-0.036147068,0.015082229,0.327220312,0.008268043,-0.023180973,0.352596505,-0.044699747,-0.069769799,-0.144804178,-0.007516938
q20_5,0.071340897,0.041662783,0.073898023,0.12979047,0.022467085,0.034774144,0.065855768,0.081572847,0.075389585,0.036639561,0.005127234,0.008045566,0.769435245,0.078265152,-0.019310466,0.10068015,-0.029829715,0.076351859,-0.00671424,0.074277925,0.019696254,-0.050574492,0.008732973,0.023651102,-0.009626166,0.013885019,-0.017323791,0.035708588,0.074645748,0.021158388,-0.001499108,-0.026456871
q20_6,0.18684008,0.198251863,0.056032457,0.115757032,0.090572369,0.091395086,0.11960998,0.046680587,-0.033350674,-0.023982202,0.116482165,-0.101504945,0.465030126,-0.007401939,0.043028021,0.133377769,0.001659371,-0.009182748,0.019271119,0.061316319,0.058915302,0.167058655,-0.021478949,-0.062501634,0.289410085,-0.001850316,0.062469987,0.050240499,-0.075331136,0.081084878,-0.001348925,0.002561695
q26_1,0.709732927,0.101495511,0.088703829,0.101689851,0.098731667,0.075631377,0.073607993,-0.082914611,-0.025348028,0.014331787,0.065149048,0.129300974,0.036825132,0.103797725,0.152622445,0.031338092,0.044684902,0.067872832,0.006795948,0.028770835,0.036267805,-0.067016972,-0.018911575,-0.03760213,-0.003633199,0.023919761,-0.099480881,-0.050729217,0.036880266,-0.00463703,-0.144891259,0.005193167
q26_2,0.499080133,0.120159345,0.108843939,0.419168536,0.064609409,0.08424863,0.112342832,0.003653694,0.040622123,0.047283582,0.207628039,0.062423107,0.075672327,0.049054639,0.127834572,0.012994344,0.034863539,-0.00088821,0.029130259,0.081910218,0.063771092,0.031285059,0.005950591,0.035905144,0.021235378,0.061001162,0.004645399,0.025998384,-0.0552226,-0.044314943,-0.175669543,-0.031260806
q26_3,0.742631865,0.111815059,0.080968479,0.152142691,0.018218749,-0.077563836,0.067393425,-0.031149649,-0.003174805,-0.000313993,-0.049182925,0.205269847,-0.005763623,-0.029392361,0.098613261,-0.022619056,0.022203566,0.03522783,0.020692366,0.016707436,0.003107124,0.051536592,0.014194929,0.011497155,0.044872571,0.062436163,0.074605442,-0.01324309,0.098136533,0.01856914,-0.032367562,0.011004563
q26_4,0.760458524,0.109660934,0.069966634,0.132014932,0.104037258,0.022754203,0.063081393,-0.043125874,-0.012538475,-0.01146809,-0.031118366,0.102041639,0.01520124,-0.006754467,0.141111385,-0.022294549,0.004472209,0.008153725,0.092864454,0.03611007,0.024792071,0.038196973,0.053799592,-0.024386193,0.025463747,0.019918987,0.012288859,-0.024774895,0.048378703,0.060019163,-0.088776387,0.064813917
q26_5,0.010760422,0.209273586,0.068741635,0.697080472,0.039792977,0.034387083,0.088582868,0.188364474,0.096535036,0.047177549,0.018696914,-0.014558304,0.07284123,-0.033896392,-0.035965246,0.032581965,-0.016670853,0.073323679,-0.015714611,0.036993926,0.03572249,0.05910516,-0.069858069,0.068044448,0.109683019,-0.050300931,0.068176469,-0.027543648,0.060981988,0.032767044,0.174435273,-0.021502464
q26_6,0.47207314,0.105653199,0.116632939,0.212459821,0.032335872,0.09089353,0.110566622,-0.064256361,-0.04621499,0.063827262,0.293506791,0.024065203,-0.006522552,0.098873246,0.134507407,0.09287925,0.034557875,0.105763811,0.069136758,0.137811946,0.163143831,0.030732215,0.002547895,0.069636063,0.122997944,0.050533844,0.038871889,-0.15414691,-0.030927693,-0.032726577,-0.231128614,0.034983639
q26_7,0.65917427,0.149720497,0.166860916,0.306374265,0.042922069,0.045498673,0.089936307,0.035658167,-0.023138938,0.040130136,-0.052450249,0.142367974,0.092203383,0.005931348,0.018842151,0.024034553,0.014362509,-0.016062121,0.049893869,-0.006690278,0.012436965,-0.090091347,0.076270564,0.125814002,-0.042894307,-0.013720632,0.000958415,0.009334866,-0.034195506,-0.000216616,-0.116126249,0.053908411
q26_8,0.128559792,0.216111754,0.142930823,0.725363197,0.104272757,0.007185766,0.03940373,0.1465284,0.061486973,0.021598002,0.015059021,0.052508592,0.105106001,-0.001112535,-0.007279157,-0.006357288,-0.005266526,-0.010497289,-0.006167297,0.041976676,-0.000740324,0.03231432,-0.005623783,-0.027031853,0.018264751,0.030927465,-0.010084365,0.051193119,0.025614531,0.032144341,0.055470726,0.036370272
